adult,budget,id,imdb_id,original_language,original_title,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,year,profit_margin,genres_list,production_companies_list,genres_count
False,60000000,137321,tt1837709,en,Winter's Tale,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",7.363527,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-13,30800231.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Winter's Tale,False,6.0,501.0,2014.0,-0.48666281666666666,"['Drama', 'Fantasy', 'Mystery', 'Romance']","['Village Roadshow Pictures', 'Weed Road Pictures', 'Warner Bros.']",4
False,6350000,248933,tt2650978,de,Das finstere Tal,"Through a hidden path a lone rider reaches a little town high up in the Alpes. Nobody knows where the stranger comes from, nor what he wants there. But everyone knows that they don't want him to stay.",5.617232,"[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-02-14,0.0,115.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The Dark Valley,False,7.1,113.0,2014.0,-1.0,"['Western', 'Drama']","['Allegro-Film', 'X-Filme Creative Pool']",2
False,28000000,192102,tt2172934,en,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",17.861119,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-14,52597999.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,3 Days to Kill,False,6.0,896.0,2014.0,0.8784999642857143,"['Action', 'Drama', 'Thriller', 'Crime']","['Wonderland Sound and Vision', 'EuropaCorp', 'Relativity Media', '3DTK', 'Feelgood Entertainment', 'Paradise/MGN']",4
False,12500000,222899,tt1826590,en,About Last Night,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",9.543004,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-14,49002684.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,About Last Night,False,6.0,217.0,2014.0,2.92021472,"['Comedy', 'Romance']","['Screen Gems, Inc.', 'Rainforest Films', 'Olive Bridge Entertainment']",2
False,130000000,76649,tt1921064,en,Pompeii,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",12.204174,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-18,117831631.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pompeii,False,5.2,1294.0,2014.0,-0.09360283846153847,"['Action', 'Adventure', 'History', 'Romance', 'Drama']","['Impact Pictures', 'TriStar Pictures', 'Don Carmody Productions', 'FilmDistrict', 'Constantin Film International']",5
False,10916704,248390,tt2969776,fr,Le Crocodile du Botswanga,"Leslie Konda young talented French footballer spotted in his teens by Didier , a small-scale agent who was able to take under his wing , has signed its first contract striker in a large Spanish club . At the same time, his growing reputation and its origins Botswanga , small, poor state of Central Africa, earned him an invitation by the President of the Republic in person Babimbi Bobo , a football enthusiast, freshly installed in power after a coup military state. Leslie therefore went for the first time in the country of his ancestors accompanied by Didier to be decorated by the President Bobo which quickly turns out, despite his great humanist discourse be a megalomaniac and paranoid dictator under the bad influence of his wife .dropoff window Hardly have they landed Bobo enters into a sordid deal with Didier put pressure on his player so that it plays for the national team : Crocodiles of Botswanga ...",4.4205440000000005,"[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-02-19,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Le Crocodile du Botswanga,False,5.0,120.0,2014.0,-1.0,['Comedy'],"['Mars Films', 'M6 Films', 'Mars Distribution', 'Legend Films']",1
False,4161012,252822,tt2675914,no,Kraftidioten,"Upstanding community leader Nils has just won an award for ""Citizen of the Year"" when he learns the news that his son has died of a heroin overdose. Suspecting foul play, Nils begins to investigate, and soon finds himself at the center of an escalating underworld gang war between Serbian drug dealers and a sociopathic criminal mastermind known only as “The Count.”",5.480099,"[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2014-02-21,0.0,115.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,In Order of Disappearance,False,7.0,142.0,2014.0,-1.0,"['Thriller', 'Action', 'Comedy', 'Crime']","['Zentropa Entertainments', 'Det Danske Filminstitut', 'Paradox Produksjon', 'Film i Väst']",4
False,3000000,169298,tt2544734,en,Bullet,Danny Trejo plays 'Bullet' a tough cop who takes the law into his own hands when his grandson is kidnapped.,3.2829080000000004,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-25,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Bullet,False,4.2,35.0,2014.0,-1.0,"['Action', 'Crime', 'Thriller']","['Giant Ape Media', 'SC Films International']",3
False,30000000,120467,tt2278388,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",14.442048000000002,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-02-26,174600318.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The Grand Budapest Hotel,False,8.0,4644.0,2014.0,4.8200106,"['Comedy', 'Drama']","['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",2
False,22000000,235260,tt3210686,en,Son of God,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",6.477291999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-28,67800064.0,138.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,Son of God,False,5.9,83.0,2014.0,2.081821090909091,['Drama'],"['Hearst Entertainment Productions', 'LightWorkers Media']",1
False,3500000,256740,tt2761578,en,Wicked Blood,"Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization.",3.188634,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-04,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wicked Blood,False,5.3,37.0,2014.0,-1.0,"['Action', 'Drama', 'Thriller']","['NAZZ Productions', 'Industrial Entertainment', 'Primary PIctures', 'Thunder Smoke Media', 'VMI Worldwide']",3
False,110000000,53182,tt1253863,en,300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",12.904677,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-05,337580051.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,300: Rise of an Empire,False,6.1,2438.0,2014.0,2.0689095545454546,"['Action', 'War']","['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros.', 'Nimar Studios', 'Cruel and Unusual Films']",2
False,10000000,268171,tt2113659,en,Elsa & Fred,"Aged, embittered widower, Fred learns to enjoy life thanks to his elderly yet vibrant neighbor, Elsa. Upon learning Elsa is terminally ill, Fred takes her to the Fontana di Trevi in Rome in order to reenact her favorite scene from ‘La Dolce Vita’.",3.65758,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-07,0.0,104.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Elsa & Fred,False,6.2,31.0,2014.0,-1.0,"['Comedy', 'Family', 'Romance']","['Riverside Entertainment', 'Rio Negro', 'Media House Capital', 'Cuatro Plus Films', 'Defiant Pictures', 'Creative Andina']",3
False,4000000,241765,tt2198241,en,The Outsider,"Revolves around a British military contractor Lex Walker who is told his daughter has died. When he arrives in Los Angeles and discovers the body is not hers, he begins an investigation.",9.577533,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-11,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Outsider,False,4.6,37.0,2014.0,-1.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Hollywood Media Bridge', 'Zero Gravity Management']",5
False,8358460,252607,tt2836252,fr,Fiston,"Alex is in love with Sandra since childhood but has never dared approach her.He asks Antoine, a lonely writer to help him seduce her, because in his time he was the only one to conquer the heart of the mother.",5.187128,"[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-03-12,0.0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Junior,False,5.6,238.0,2014.0,-1.0,['Comedy'],"['uFilm', 'Monkey Pack Films']",1
False,66000000,136797,tt2369135,en,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",18.271383,"[{'iso_3166_1': 'PH', 'name': 'Philippines'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-03-13,203277636.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Need for Speed,False,6.1,1560.0,2014.0,2.0799641818181818,"['Action', 'Crime', 'Drama', 'Thriller']","['DreamWorks SKG', 'Reliance Entertainment', 'Bandito Brothers', 'Touchstone Pictures', 'Electronic Arts', 'Revolution Sun Studios']",4
False,6000000,177494,tt2771372,en,Veronica Mars,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",7.510159,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-13,3485127.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Veronica Mars,False,6.5,482.0,2014.0,-0.4191455,"['Comedy', 'Drama', 'Crime']","['Warner Bros.', 'Warner Bros. Interactive Entertainment', 'Rob Thomas Productions', 'Spondoolie Productions', 'WARNER BROS DIGITAL DISTRIBUTION', 'In The Groove']",3
False,5000000,157099,tt1609479,en,Better Living Through Chemistry,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",7.392294000000001,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,75143.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Better Living Through Chemistry,False,5.9,99.0,2014.0,-0.9849714,"['Drama', 'Comedy']","['Aegis Film Fund', 'Altus Productions', 'Ealing Metro International', 'Occupant Entertainment']",2
False,85000000,157350,tt1840309,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",21.572585,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,288747895.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Divergent,False,6.9,4784.0,2014.0,2.3970340588235293,"['Adventure', 'Action', 'Science Fiction']","['Summit Entertainment', 'Red Wagon Entertainment']",3
False,3000000,236737,tt2955316,es,Ocho apellidos vascos,"Rafael, a Seville citizen who has never left the Spanish region of Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women he has known.",5.255451,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-03-14,0.0,98.0,"[{'iso_639_1': 'eu', 'name': 'euskera'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Spanish Affair,False,6.8,220.0,2014.0,-1.0,"['Comedy', 'Romance']","['Telecinco Cinema', 'Lazonafilms', 'Kowalski Films']",2
False,13300000,97370,tt1441395,en,Under the Skin,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",6.707974,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,5380251.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Under the Skin,False,6.0,1118.0,2014.0,-0.5954698496240601,"['Thriller', 'Science Fiction', 'Drama']","['Scottish Screen', 'UK Film Council', 'FilmNation Entertainment', 'Nick Wechsler Productions', 'Creative Scotland', 'British Film Institute', 'Film4', 'Silver Reel', 'JW Films', 'A24']",3
False,5000000,251994,tt0959306,en,Reach Me,Each member of a group of people has a connection to a self-help book authored by a reclusive former football coach.,9.258194,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Reach Me,False,5.1,32.0,2014.0,-1.0,['Drama'],"['Windy Hill Pictures', 'Seraphim Films Inc.']",1
False,4000000,242095,tt2910814,en,The Signal,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.",8.536786,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-15,600896.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Signal,False,5.8,639.0,2014.0,-0.849776,"['Thriller', 'Science Fiction']","['Automatik Entertainment', 'Low Spark Films', 'Signal Film Group']",2
False,5000000,286709,tt1396523,en,Revenge of the Green Dragons,"A true immigrant story set against the vibrant backdrop of Flushing, N.Y. in the 1980s and 1990s.",2.820466,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-15,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Revenge of the Green Dragons,False,5.2,34.0,2014.0,-1.0,"['Drama', 'Action', 'Crime']","['Artfire Films', 'The 7th Floor', 'A24', 'Initial A Entertainment', 'IM Global Octane']",3
False,150000,256561,tt3203290,en,Free to Play,"Follow three professional video game players as they overcome personal adversity, family pressures, and the realities of life to compete in a $1,000,000 tournament that could change their lives forever.",3.453816,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}, {'iso_3166_1': 'UA', 'name': 'Ukraine'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2014-03-19,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Free to Play,False,7.1,60.0,2014.0,-1.0,['Documentary'],['Valve'],1
False,103000000,172385,tt2357291,en,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",8.18534,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-19,500188435.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,Rio 2,False,6.3,997.0,2014.0,3.8561983980582526,"['Animation', 'Adventure', 'Comedy', 'Family']","['Blue Sky Studios', 'Twentieth Century Fox Animation']",4
False,125000000,86834,tt1959490,en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,14.924487,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,362637473.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Noah,False,5.5,2408.0,2014.0,1.901099784,"['Drama', 'Adventure']","['Paramount Pictures', 'Regency Enterprises', 'Protozoa Pictures', 'Disruption Entertainment']",2
False,170000000,100402,tt1843866,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",18.717704,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,714766572.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Captain America: The Winter Soldier,False,7.6,5881.0,2014.0,3.2045092470588235,"['Action', 'Adventure', 'Science Fiction']",['Marvel Studios'],3
False,50000000,145220,tt2281587,en,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",7.244956,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,80383290.0,112.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Muppets Most Wanted,False,6.2,318.0,2014.0,0.6076658,"['Comedy', 'Adventure', 'Crime', 'Family']","['Buena Vista', 'Disney']",4
False,17000000,249660,tt2528814,en,God's Not Dead,"College philosophy professor Mr. Radisson's curriculum is challenged by his new student, Josh, who believes God exists.",6.097499,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-21,29789000.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,God's Not Dead,False,5.9,242.0,2014.0,0.7522941176470588,['Drama'],['Pure Flix Entertainment'],1
False,5000000,252680,tt3014666,en,Moms' Night Out,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",6.127301999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-25,10429707.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Moms' Night Out,False,5.5,122.0,2014.0,1.0859414,['Comedy'],"['TriStar Pictures', 'Provident Films', 'Pure Flix Entertainment', 'Affirm Films', 'FourBoys Entertainment']",1
False,2000000,254023,tt1568343,en,The Humbling,"Following a breakdown and suicide attempt, an aging actor becomes involved with a much younger woman but soon finds that it's difficult to keep pace with her.",5.27044,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-26,0.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Humbling,False,5.3,39.0,2014.0,-1.0,"['Drama', 'Comedy']","['Ambi Pictures', 'Hammerton Productions']",2
False,4500000,180299,tt2265171,id,The Raid 2: Berandal,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",8.434884,"[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2014-03-27,2627209.0,150.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Raid 2,False,7.6,832.0,2014.0,-0.41617577777777776,"['Action', 'Crime', 'Thriller']","['Pt. Merantau Films', 'XYZ Films']",3
False,35000000,144336,tt1742334,en,Sabotage,"In ""Sabotage"", Arnold Schwarzenegger leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done - until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",6.966505000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-28,17508518.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sabotage,False,5.5,560.0,2014.0,-0.49975662857142855,"['Action', 'Drama', 'Thriller', 'Crime']","['Open Road Films', 'QED International', 'Albert S. Ruddy Productions', 'Crave Films', 'Roth Films']",4
False,200000,193612,tt2235779,en,The Quiet Ones,"A university student and some classmates are recruited to carry out a private experiment -- to create a poltergeist. Their subject: an alluring, but dangerously disturbed young woman. Their quest: to explore the dark energy that her damaged psyche might manifest. As the experiment unravels along with their sanity, the rogue PHD students, led by their determined professor, are soon confronted with a terrifying reality: they have triggered an unspeakable force with a power beyond all explanation.",6.322844,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-01,17834867.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Quiet Ones,False,5.1,253.0,2014.0,88.174335,['Horror'],"['Hammer Film Productions', 'Exclusive Media Group', 'Travelling Picture Show Company']",1
False,318000,210947,tt2309961,en,Afflicted,Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,8.932319999999999,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-04-04,121179.0,85.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Afflicted,False,6.4,210.0,2014.0,-0.618933962264151,"['Horror', 'Thriller']","['Téléfilm Canada', 'Panorama Films', 'Automatik Entertainment']",2
False,10000000,256474,tt2101570,en,In the Blood,"When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",6.332859,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'PR', 'name': 'Puerto Rico'}]",2014-04-04,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In the Blood,False,5.2,116.0,2014.0,-1.0,"['Action', 'Crime', 'Thriller']","['20th Century Fox Home Entertainment', 'Anchor Bay Films', 'Lleju Productions', 'Movie Package Company (MPC)', 'Verso Entertainment', 'MICA Entertainment', 'The Way We Roll Productions', 'Pimienta', 'Derby Street Films', 'ITB Productions']",3
False,5500000,255268,tt2996648,en,Bad Ass 2: Bad Asses,"Vietnam vet Frank Vega now runs an East L.A. community center where he trains young boxers to survive in and out of the ring. But when his prize student falls in with the wrong crowd and turns up dead, Frank teams up with his pal Bernie to take matters into their own fists and prove that justice never gets old.",7.164553999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-08,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Bad Ass 2: Bad Asses,False,5.7,77.0,2014.0,-1.0,['Action'],"['Silver Nitrate Films', 'Sense and Sensibility Ventures']",1
False,2000000,210479,tt2692904,en,Locke,"Ivan Locke has worked hard to craft a good life for himself. Tonight, that life will collapse around him. On the eve of the biggest challenge of his career, Ivan receives a phone call that sets in motion a series of events that will unravel his family, job, and soul.",12.792394,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-10,4635300.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Locke,False,6.9,780.0,2014.0,1.31765,"['Drama', 'Thriller']","['IM Global', 'Shoebox Films', 'A24']",2
False,4000000,157847,tt2382396,en,Joe,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,13.784411,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-11,2365467.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Joe,False,6.5,346.0,2014.0,-0.40863325,['Drama'],"['Worldview Entertainment', 'Muskat Filmed Properties', 'Dreambridge Films', 'Rough House Pictures']",1
False,25000000,200505,tt2223990,en,Draft Day,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",5.596449,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-11,28831145.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Draft Day,False,6.5,309.0,2014.0,0.1532458,['Drama'],"['Summit Entertainment', 'Lionsgate']",1
False,200000000,102382,tt1872181,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",26.23687,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,705717432.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Amazing Spider-Man 2,False,6.5,4274.0,2014.0,2.52858716,"['Action', 'Adventure', 'Fantasy']","['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']",3
False,40000000,193610,tt2203939,en,The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",9.389354,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,196781193.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Other Woman,False,6.2,1467.0,2014.0,3.919529825,"['Comedy', 'Romance']","['Twentieth Century Fox Film Corporation', 'LBI Productions']",2
False,12000000,236751,tt1929263,en,Heaven is for Real,"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.",7.883710000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,101332962.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Heaven is for Real,False,6.1,234.0,2014.0,7.4444135,['Drama'],"['TriStar Pictures', 'Screen Gems', 'Roth Films']",1
